Date,Open,High,Low,Close,Adj Close,Volume
2008-06-04,0.000220,0.000220,0.000220,0.000220,-Infinity,138019
2008-06-05,0.000220,0.000220,0.000220,0.000220,-Infinity,300
2008-06-06,0.000220,0.000220,0.000220,0.000220,-Infinity,1345
2008-06-09,0.000220,0.000220,0.000220,0.000220,-Infinity,14684
2008-06-10,0.000220,0.000220,0.000220,0.000220,-Infinity,9502
2008-06-11,0.000230,0.000230,0.000220,0.000230,-Infinity,2974
2008-06-12,0.000230,0.000230,0.000230,0.000230,-Infinity,90
2008-06-13,0.000220,0.000220,0.000220,0.000230,-Infinity,104
2008-06-16,0.000220,0.000230,0.000220,0.000220,-Infinity,2015
2008-06-17,0.000220,0.000220,0.000220,0.000220,-Infinity,8546
2008-06-18,0.000220,0.000220,0.000220,0.000220,-Infinity,200
2008-06-19,0.000220,0.000220,0.000220,0.000220,-Infinity,2517
2008-06-20,0.000220,0.000220,0.000220,0.000220,-Infinity,29397
2008-06-23,0.000220,0.000230,0.000220,0.000220,-Infinity,2609
2008-06-25,0.000220,0.000220,0.000220,0.000220,-Infinity,5100
2008-06-26,0.000220,0.000220,0.000220,0.000220,-Infinity,4259
2008-06-27,0.000220,0.000220,0.000220,0.000220,-Infinity,3189
2008-06-30,0.000230,0.000230,0.000230,0.000230,-Infinity,18405
2008-07-01,0.000230,0.000230,0.000230,0.000230,-Infinity,4
2008-07-02,0.000230,0.000230,0.000230,0.000230,-Infinity,524
2008-07-03,0.000230,0.000230,0.000230,0.000230,-Infinity,110
2008-07-04,0.000240,0.000240,0.000230,0.000240,-Infinity,114896
2008-07-07,0.000240,0.000240,0.000240,0.000240,-Infinity,3100
2008-07-08,0.000240,0.000240,0.000240,0.000240,-Infinity,2900
2008-07-09,0.000240,0.000250,0.000240,0.000240,-Infinity,4080
2008-07-10,0.000230,0.000240,0.000230,0.000230,-Infinity,1904
2008-07-11,0.000230,0.000240,0.000230,0.000230,-Infinity,3364
2008-07-14,0.000230,0.000230,0.000230,0.000230,-Infinity,2684
2008-07-15,0.000230,0.000230,0.000230,0.000230,-Infinity,1000
2008-07-16,0.000230,0.000230,0.000230,0.000230,-Infinity,11264
2008-07-17,0.000230,0.000230,0.000230,0.000230,-Infinity,1692
2008-07-18,0.000230,0.000230,0.000230,0.000230,-Infinity,7328
2008-07-21,0.000230,0.000230,0.000230,0.000230,-Infinity,122
2008-07-22,0.000230,0.000230,0.000230,0.000230,-Infinity,2965
2008-07-23,0.000240,0.000250,0.000230,0.000240,-Infinity,656
2008-07-25,0.000260,0.000260,0.000240,0.000260,-Infinity,1357
2008-07-28,0.000260,0.000260,0.000240,0.000260,-Infinity,191
2008-07-29,0.000240,0.000240,0.000240,0.000240,-Infinity,11300
2008-07-30,0.000230,0.000240,0.000240,0.000240,-Infinity,3600
2008-07-31,23.510000,23.510000,23.510000,23.510000,-Infinity,0
2008-08-01,0.000240,0.000240,0.000220,0.000240,-Infinity,3300
2008-08-04,0.000240,0.000240,0.000240,0.000240,-Infinity,1000
2008-08-05,0.000240,0.000240,0.000240,0.000240,-Infinity,2000
2008-08-06,0.000240,0.000240,0.000240,0.000240,-Infinity,1000
2008-08-07,0.000240,0.000240,0.000240,0.000240,-Infinity,7300
2008-08-08,0.000240,0.000240,0.000240,0.000240,-Infinity,800
2008-08-11,0.000230,0.000240,0.000220,0.000230,-Infinity,16000
2008-08-12,0.000230,0.000230,0.000230,0.000230,-Infinity,2500
2008-08-13,0.000230,0.000230,0.000230,0.000230,-Infinity,600
2008-08-14,0.000230,0.000230,0.000230,0.000230,-Infinity,3200
2008-08-15,0.000230,0.000230,0.000230,0.000230,-Infinity,15400
2008-08-19,0.000230,0.000250,0.000230,0.000230,-Infinity,578
2008-08-20,0.000230,0.000230,0.000230,0.000230,-Infinity,2020
2008-08-21,0.000230,0.000230,0.000230,0.000230,-Infinity,3159
2008-08-22,0.000230,0.000230,0.000230,0.000230,-Infinity,4557
2008-08-25,22.900000,22.900000,22.900000,22.900000,-Infinity,0
2008-08-26,0.000230,0.000230,0.000230,0.000230,-Infinity,2423
2008-08-27,0.000230,0.000230,0.000210,0.000230,-Infinity,4793
2008-08-28,0.000230,0.000230,0.000230,0.000230,-Infinity,500
2008-08-29,0.000230,0.000230,0.000230,0.000230,-Infinity,944
2008-09-01,0.000230,0.000230,0.000230,0.000230,-Infinity,1000
2008-09-02,0.000230,0.000230,0.000230,0.000230,-Infinity,700
2008-09-03,0.000230,0.000230,0.000230,0.000230,-Infinity,3643
2008-09-04,0.000230,0.000230,0.000230,0.000230,-Infinity,602
2008-09-05,0.000220,0.000220,0.000220,0.000220,-Infinity,2500
2008-09-08,0.000220,0.000220,0.000210,0.000220,-Infinity,4104
2008-09-09,0.000220,0.000220,0.000220,0.000220,-Infinity,1000
2008-09-10,0.000220,0.000220,0.000220,0.000220,-Infinity,3451
2008-09-11,0.000220,0.000220,0.000220,0.000220,-Infinity,3105
2008-09-12,0.000220,0.000220,0.000210,0.000220,-Infinity,2669
2008-09-15,0.000230,0.000210,0.000210,0.000210,-Infinity,870
2008-09-16,21.250000,21.250000,21.250000,21.250000,-Infinity,0
2008-09-17,0.000210,0.000210,0.000210,0.000210,-Infinity,1830
2008-09-18,0.000210,0.000210,0.000210,0.000210,-Infinity,1725
2008-09-19,0.000210,0.000210,0.000210,0.000210,-Infinity,60
2008-09-22,0.000210,0.000210,0.000210,0.000210,-Infinity,2090
2008-09-23,0.000200,0.000210,0.000200,0.000200,-Infinity,6092
2008-09-24,0.000200,0.000200,0.000200,0.000200,-Infinity,6140
2008-09-25,0.000200,0.000200,0.000200,0.000200,-Infinity,898
2008-09-26,0.000210,0.000210,0.000200,0.000210,-Infinity,2351
2008-09-29,0.000210,0.000210,0.000210,0.000210,-Infinity,2341
2008-09-30,0.000210,0.000210,0.000210,0.000210,-Infinity,3841
2008-10-01,0.000230,0.000210,0.000210,0.000210,-Infinity,4022
2008-10-02,20.500000,20.500000,20.500000,20.500000,-Infinity,0
2008-10-03,0.000230,0.000210,0.000210,0.000210,-Infinity,230
2008-10-06,20.500000,20.500000,20.500000,20.500000,-Infinity,0
2008-10-07,0.000210,0.000210,0.000210,0.000210,-Infinity,655
2008-10-08,0.000200,0.000200,0.000200,0.000200,-Infinity,1180
2008-10-09,0.000200,0.000200,0.000200,0.000200,-Infinity,905
2008-10-10,0.000200,0.000200,0.000200,0.000200,-Infinity,250
2008-10-13,0.000200,0.000200,0.000200,0.000200,-Infinity,333
2008-10-14,0.000200,0.000200,0.000200,0.000200,-Infinity,49
2008-10-15,0.000200,0.000200,0.000200,0.000200,-Infinity,1052
2008-10-16,0.000200,0.000210,0.000200,0.000200,-Infinity,856
2008-10-17,0.000200,0.000200,0.000200,0.000200,-Infinity,582
2008-10-20,0.000200,0.000200,0.000200,0.000200,-Infinity,500
2008-10-21,0.000200,0.000200,0.000200,0.000200,-Infinity,631
2008-10-22,0.000200,0.000200,0.000200,0.000200,-Infinity,60
2008-10-23,0.000200,0.000200,0.000200,0.000200,-Infinity,1961
2008-10-24,0.000200,0.000200,0.000200,0.000200,-Infinity,1500
2008-10-27,0.000200,0.000210,0.000200,0.000200,-Infinity,425
2008-10-28,0.000200,0.000200,0.000200,0.000200,-Infinity,218
2008-10-29,0.000200,0.000200,0.000200,0.000200,-Infinity,1100
2008-10-30,0.000200,0.000200,0.000200,0.000200,-Infinity,3952
2008-10-31,0.000200,0.000200,0.000200,0.000200,-Infinity,275
2008-11-03,0.000200,0.000200,0.000200,0.000200,-Infinity,6692
2008-11-04,0.000230,0.000200,0.000200,0.000200,-Infinity,1500
2008-11-05,20.000000,20.000000,20.000000,20.000000,-Infinity,0
2008-11-06,0.000200,0.000200,0.000200,0.000200,-Infinity,120425
2008-11-07,0.000190,0.000200,0.000190,0.000190,-Infinity,5604
2008-11-10,0.000190,0.000190,0.000190,0.000190,-Infinity,493
2008-11-11,0.000190,0.000190,0.000190,0.000190,-Infinity,3492
2008-11-12,0.000200,0.000200,0.000200,0.000200,-Infinity,625
2008-11-13,0.000200,0.000200,0.000190,0.000200,-Infinity,14569
2008-11-14,0.000200,0.000200,0.000200,0.000200,-Infinity,116
2008-11-17,0.000200,0.000200,0.000200,0.000200,-Infinity,22
2008-11-18,0.000190,0.000190,0.000190,0.000190,-Infinity,207377
2008-11-19,0.000230,0.000200,0.000190,0.000190,-Infinity,1665
2008-11-20,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2008-11-21,0.000190,0.000190,0.000190,0.000190,-Infinity,50
2008-11-24,0.000200,0.000200,0.000200,0.000200,-Infinity,5000
2008-11-25,0.000200,0.000200,0.000200,0.000200,-Infinity,14624
2008-11-26,0.000200,0.000200,0.000200,0.000200,-Infinity,1431
2008-11-27,0.000190,0.000190,0.000190,0.000190,-Infinity,6527
2008-11-28,0.000190,0.000200,0.000190,0.000190,-Infinity,5915
2008-12-01,0.000190,0.000190,0.000190,0.000190,-Infinity,1660
2008-12-02,0.000190,0.000190,0.000190,0.000190,-Infinity,6000
2008-12-03,0.000180,0.000190,0.000180,0.000180,-Infinity,7010
2008-12-04,0.000190,0.000190,0.000180,0.000190,-Infinity,15568
2008-12-05,0.000180,0.000180,0.000180,0.000180,-Infinity,1500
2008-12-09,0.000180,0.000180,0.000180,0.000180,-Infinity,7400
2008-12-10,0.000180,0.000180,0.000180,0.000180,-Infinity,2433
2008-12-11,0.000180,0.000180,0.000180,0.000180,-Infinity,9328
2008-12-12,0.000180,0.000180,0.000180,0.000180,-Infinity,30
2008-12-15,0.000180,0.000180,0.000180,0.000180,-Infinity,375
2008-12-16,0.000180,0.000180,0.000180,0.000180,-Infinity,1300
2008-12-17,0.000180,0.000180,0.000180,0.000180,-Infinity,2545
2008-12-18,0.000180,0.000180,0.000180,0.000180,-Infinity,1013
2008-12-19,0.000180,0.000180,0.000180,0.000180,-Infinity,2000
2008-12-22,0.000180,0.000180,0.000180,0.000180,-Infinity,1463
2008-12-23,0.000180,0.000180,0.000180,0.000180,-Infinity,1050
2008-12-24,18.000000,18.000000,18.000000,18.000000,-Infinity,0
2008-12-26,0.000180,0.000180,0.000170,0.000180,-Infinity,2558
2008-12-29,0.000230,0.000180,0.000180,0.000180,-Infinity,498
2008-12-30,17.530001,17.530001,17.530001,17.530001,-Infinity,0
2008-12-31,17.530001,17.530001,17.530001,17.530001,-Infinity,0
2009-01-02,17.530001,17.530001,17.530001,17.530001,-Infinity,0
2009-01-06,0.000180,0.000180,0.000180,0.000180,-Infinity,560
2009-01-07,0.000180,0.000180,0.000180,0.000180,-Infinity,10255
2009-01-08,0.000180,0.000180,0.000180,0.000180,-Infinity,4500
2009-01-09,0.000180,0.000180,0.000180,0.000180,-Infinity,2438
2009-01-12,0.000230,0.000180,0.000180,0.000180,-Infinity,2206
2009-01-13,18.000000,18.000000,18.000000,18.000000,-Infinity,0
2009-01-14,0.000180,0.000180,0.000180,0.000180,-Infinity,63
2009-01-15,0.000180,0.000180,0.000180,0.000180,-Infinity,218
2009-01-16,0.000230,0.000180,0.000180,0.000180,-Infinity,100
2009-01-19,18.000000,18.000000,18.000000,18.000000,-Infinity,0
2009-01-20,0.000180,0.000190,0.000180,0.000180,-Infinity,1873
2009-01-21,0.000230,0.000180,0.000180,0.000180,-Infinity,11940
2009-01-22,18.000000,18.000000,18.000000,18.000000,-Infinity,0
2009-01-23,18.000000,18.000000,18.000000,18.000000,-Infinity,0
2009-01-26,0.000180,0.000180,0.000180,0.000180,-Infinity,1000
2009-01-27,0.000180,0.000180,0.000180,0.000180,-Infinity,840
2009-01-28,0.000180,0.000180,0.000180,0.000180,-Infinity,988
2009-01-29,0.000180,0.000180,0.000180,0.000180,-Infinity,150
2009-01-30,0.000230,0.000180,0.000180,0.000180,-Infinity,124
2009-02-02,18.250000,18.250000,18.250000,18.250000,-Infinity,0
2009-02-03,0.000230,0.000180,0.000180,0.000180,-Infinity,13418
2009-02-04,18.110001,18.110001,18.110001,18.110001,-Infinity,0
2009-02-05,0.000180,0.000180,0.000180,0.000180,-Infinity,850
2009-02-06,0.000230,0.000190,0.000190,0.000190,-Infinity,1050
2009-02-09,18.500000,18.500000,18.500000,18.500000,-Infinity,0
2009-02-10,0.000230,0.000190,0.000190,0.000190,-Infinity,550
2009-02-11,18.500000,18.500000,18.500000,18.500000,-Infinity,0
2009-02-12,18.500000,18.500000,18.500000,18.500000,-Infinity,0
2009-02-13,0.000230,0.000190,0.000190,0.000190,-Infinity,40
2009-02-16,18.500000,18.500000,18.500000,18.500000,-Infinity,0
2009-02-17,0.000190,0.000190,0.000190,0.000190,-Infinity,3155
2009-02-18,0.000200,0.000200,0.000190,0.000200,-Infinity,6745
2009-02-19,0.000200,0.000200,0.000200,0.000200,-Infinity,103
2009-02-20,0.000200,0.000200,0.000200,0.000200,-Infinity,60
2009-02-25,0.000200,0.000200,0.000200,0.000200,-Infinity,1000
2009-02-26,0.000190,0.000200,0.000190,0.000190,-Infinity,5312
2009-02-27,0.000190,0.000190,0.000180,0.000190,-Infinity,5852
2009-03-02,18.500000,18.500000,18.500000,18.500000,-Infinity,0
2009-03-03,0.000190,0.000190,0.000190,0.000190,-Infinity,429
2009-03-04,0.000190,0.000190,0.000190,0.000190,-Infinity,10
2009-03-05,0.000190,0.000190,0.000190,0.000190,-Infinity,40
2009-03-06,18.500000,18.500000,18.500000,18.500000,-Infinity,0
2009-03-09,0.000190,0.000190,0.000190,0.000190,-Infinity,3795
2009-03-10,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2009-03-11,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2009-03-12,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2009-03-13,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2009-03-16,0.000190,0.000190,0.000190,0.000190,-Infinity,1540
2009-03-17,0.000190,0.000190,0.000190,0.000190,-Infinity,2050
2009-03-18,0.000190,0.000190,0.000190,0.000190,-Infinity,3030
2009-03-20,0.000190,0.000200,0.000190,0.000190,-Infinity,6804
2009-03-23,0.000190,0.000190,0.000190,0.000190,-Infinity,1297
2009-03-24,0.000190,0.000190,0.000190,0.000190,-Infinity,7049
2009-03-25,0.000190,0.000190,0.000190,0.000190,-Infinity,94
2009-03-26,0.000190,0.000190,0.000190,0.000190,-Infinity,3765
2009-03-27,0.000190,0.000190,0.000190,0.000190,-Infinity,2540
2009-03-30,18.500000,18.500000,18.500000,18.500000,-Infinity,0
2009-03-31,0.000190,0.000190,0.000190,0.000190,-Infinity,130
2009-04-01,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2009-04-02,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2009-04-03,0.000190,0.000200,0.000190,0.000190,-Infinity,1080
2009-04-06,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2009-04-07,0.000190,0.000190,0.000190,0.000190,-Infinity,60
2009-04-08,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2009-04-13,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2009-04-14,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2009-04-15,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2009-04-16,0.000190,0.000190,0.000190,0.000190,-Infinity,1924081
2009-04-17,0.000190,0.000190,0.000190,0.000190,-Infinity,12031
2009-04-20,0.000190,0.000190,0.000190,0.000190,-Infinity,600
2009-04-21,0.000190,0.000190,0.000190,0.000190,-Infinity,2500
2009-04-22,18.600000,18.600000,18.600000,18.600000,-Infinity,0
2009-04-23,18.600000,18.600000,18.600000,18.600000,-Infinity,0
2009-04-24,0.000190,0.000190,0.000190,0.000190,-Infinity,3445
2009-04-27,0.000190,0.000190,0.000190,0.000190,-Infinity,4270
2009-04-28,0.000190,0.000190,0.000190,0.000190,-Infinity,5406
2009-04-29,0.000190,0.000190,0.000190,0.000190,-Infinity,246
2009-04-30,0.000190,0.000190,0.000190,0.000190,-Infinity,2819
2009-05-04,0.000190,0.000190,0.000190,0.000190,-Infinity,1450
2009-05-05,0.000190,0.000190,0.000190,0.000190,-Infinity,5800
2009-05-06,0.000190,0.000190,0.000190,0.000190,-Infinity,13
2009-05-07,0.000190,0.000190,0.000190,0.000190,-Infinity,28
2009-05-08,18.500000,18.500000,18.500000,18.500000,-Infinity,0
2009-05-11,18.500000,18.500000,18.500000,18.500000,-Infinity,0
2009-05-12,0.000190,0.000190,0.000190,0.000190,-Infinity,7580
2009-05-13,0.000190,0.000190,0.000190,0.000190,-Infinity,2614
2009-05-14,0.000190,0.000190,0.000190,0.000190,-Infinity,68
2009-05-15,0.000190,0.000190,0.000190,0.000190,-Infinity,765
2009-05-18,0.000190,0.000190,0.000190,0.000190,-Infinity,1858
2009-05-19,0.000190,0.000190,0.000190,0.000190,-Infinity,14784
2009-05-20,0.000190,0.000190,0.000190,0.000190,-Infinity,754
2009-05-21,0.000190,0.000190,0.000190,0.000190,-Infinity,3733
2009-05-22,0.000190,0.000190,0.000190,0.000190,-Infinity,2185227
2009-05-26,0.000190,0.000190,0.000190,0.000190,-Infinity,1413
2009-05-27,0.000190,0.000190,0.000190,0.000190,-Infinity,50
2009-05-28,0.000190,0.000190,0.000190,0.000190,-Infinity,117
2009-05-29,0.000190,0.000190,0.000190,0.000190,-Infinity,826
2009-06-01,0.000190,0.000190,0.000190,0.000190,-Infinity,190
2009-06-02,0.000190,0.000190,0.000190,0.000190,-Infinity,1928
2009-06-03,18.760000,18.760000,18.760000,18.760000,-Infinity,0
2009-06-04,0.000190,0.000190,0.000190,0.000190,-Infinity,1535
2009-06-05,0.000190,0.000190,0.000190,0.000190,-Infinity,26
2009-06-08,0.000190,0.000190,0.000190,0.000190,-Infinity,500
2009-06-09,0.000190,0.000190,0.000190,0.000190,-Infinity,1461
2009-06-10,0.000190,0.000190,0.000190,0.000190,-Infinity,163
2009-06-11,19.000000,19.000000,19.000000,19.000000,-Infinity,0
2009-06-12,0.000190,0.000190,0.000190,0.000190,-Infinity,3496
2009-06-16,0.000190,0.000190,0.000190,0.000190,-Infinity,252
2009-06-17,0.000190,0.000190,0.000190,0.000190,-Infinity,3051
2009-06-18,0.000190,0.000190,0.000190,0.000190,-Infinity,242
2009-06-19,0.000190,0.000190,0.000190,0.000190,-Infinity,1848
2009-06-22,0.000190,0.000190,0.000190,0.000190,-Infinity,1872
2009-06-23,0.000190,0.000190,0.000190,0.000190,-Infinity,5281
2009-06-25,0.000190,0.000190,0.000190,0.000190,-Infinity,10259
2009-06-26,0.000190,0.000190,0.000190,0.000190,-Infinity,13230
2009-06-30,0.000190,0.000190,0.000190,0.000190,-Infinity,11500
2009-07-01,0.000190,0.000190,0.000190,0.000190,-Infinity,10000
2009-07-02,0.000190,0.000190,0.000190,0.000190,-Infinity,1804
2009-07-03,18.500000,18.500000,18.500000,18.500000,-Infinity,0
2009-07-06,0.000190,0.000190,0.000190,0.000190,-Infinity,2197
2009-07-07,0.000180,0.000180,0.000180,0.000180,-Infinity,2200
2009-07-08,0.000180,0.000180,0.000180,0.000180,-Infinity,72780
2009-07-09,18.000000,18.000000,18.000000,18.000000,-Infinity,0
2009-07-10,0.000180,0.000180,0.000180,0.000180,-Infinity,1558
2009-07-13,0.000180,0.000180,0.000180,0.000180,-Infinity,1827
2009-07-14,18.000000,18.000000,18.000000,18.000000,-Infinity,0
2009-07-15,0.000180,0.000180,0.000180,0.000180,-Infinity,150
2009-07-16,17.600000,17.600000,17.600000,17.600000,-Infinity,0
2009-07-17,0.000190,0.000190,0.000190,0.000190,-Infinity,40734
2009-07-20,0.000190,0.000190,0.000190,0.000190,-Infinity,5455
2009-07-21,0.000190,0.000190,0.000190,0.000190,-Infinity,157
2009-07-22,18.500000,18.500000,18.500000,18.500000,-Infinity,0
2009-07-23,0.000190,0.000190,0.000190,0.000190,-Infinity,1200
2009-07-27,18.750000,18.750000,18.750000,18.750000,-Infinity,0
2009-07-28,0.000190,0.000190,0.000190,0.000190,-Infinity,145
2009-07-29,18.750000,18.750000,18.750000,18.750000,-Infinity,0
2009-07-30,0.000190,0.000190,0.000190,0.000190,-Infinity,265
2009-07-31,18.750000,18.750000,18.750000,18.750000,-Infinity,0
2009-08-03,0.000190,0.000190,0.000190,0.000190,-Infinity,90
2009-08-04,0.000190,0.000190,0.000190,0.000190,-Infinity,2134
2009-08-05,18.750000,18.750000,18.750000,18.750000,-Infinity,0
2009-08-06,0.000190,0.000190,0.000190,0.000190,-Infinity,574
2009-08-07,0.000190,0.000190,0.000190,0.000190,-Infinity,120
2009-08-10,0.000190,0.000190,0.000190,0.000190,-Infinity,480
